index,key,time_ns,steps
1395,282603,2000,34
1396,604239,1083,23
1397,42186,1125,22
1398,800178,2333,42
1399,793006,3416,54
1400,183701,1167,23
1401,493356,1125,22
1402,544174,8584,24
1403,683158,6708,26
1404,463712,1583,22
1405,960572,1125,21
1406,291669,1083,23
1407,190306,1333,22
1408,613763,1333,27
1409,457059,1209,22
1410,665621,2791,38
1411,853798,2292,38
1412,515612,1125,24
1413,95675,1375,26
1414,492842,1250,19
1415,364864,1375,24
1416,428185,1458,28
1417,349500,1292,22
1418,336654,3209,49
1419,702686,1583,24
1420,109681,2167,33
1421,899399,1375,25
1422,168638,1084,20
1423,345825,1333,25
1424,431642,1917,32
1425,727370,1208,24
1426,519537,1084,22
1427,302219,1166,21
1428,694770,1375,19
1429,991108,1250,17
1430,419905,40125,23
1431,853086,1333,20
1432,797442,1208,22
1433,576819,1209,17
1434,38480,1208,21
1435,476920,1667,22
1436,92338,1500,29
1437,329796,1709,28
1438,264660,1292,21
1439,338978,1208,22
1440,121553,1208,24
1441,810076,1125,23
1442,423809,1125,23
1443,906925,1125,20
1444,539594,1375,25
1445,864999,1208,22
1446,1207,1250,22
1447,689607,2250,35
1448,911598,3166,32
1449,568951,1459,27
1450,484418,1542,26
1451,433322,22250,20
1452,56838,18792,53
1453,196695,21250,49
1454,543624,4084,48
1455,379354,1541,22
1456,652879,1500,27
1457,793189,1458,20
1458,522708,1334,26
1459,655789,1208,21
1460,463514,3417,47
1461,796908,1333,28
1462,54119,2667,38
1463,213447,1583,28
1464,280029,1250,23
1465,575899,1125,21
1466,137378,3333,46
1467,972736,1292,21
1468,302021,1000,23
1469,459399,1334,20
1470,923635,1458,27
1471,732169,1500,27
1472,508258,1291,16
1473,127325,1333,25
1474,30272,1334,23
1475,660627,1166,19
1476,638449,1625,26
1477,838142,1167,21
1478,250922,3417,51
1479,744262,1417,25
1480,166072,2416,36
1481,325846,1291,23
1482,577597,2416,39
1483,14339,1583,27
1484,579078,1000,16
1485,427810,1291,24
1486,97737,1333,21
1487,235616,2292,39
1488,882278,1125,23
1489,957277,2292,37
1490,118973,1209,20
1491,483864,1083,18
1492,993066,1959,34
1493,123173,2000,38
1494,679173,1458,21
1495,872566,1375,26
1496,161451,1333,27
1497,522585,1334,26
1498,977958,1333,22
1499,751414,1417,28
1500,306040,7250,22
1501,533591,2083,36
1502,739678,4750,66
1503,286707,1417,28
1504,435674,37042,21
1505,875272,5334,19
1506,505938,1375,17
1507,495159,1250,21
1508,255571,1333,20
1509,478976,1167,22
1510,578044,1167,18
1511,151669,2208,28
1512,402220,2125,28
1513,199870,1541,28
1514,966649,1250,22
1515,628493,8666,34
1516,532930,1834,23
1517,782545,4875,39
1518,922041,3083,40
1519,143140,1625,24
1520,905998,1667,24
1521,73202,2791,39
1522,289667,1375,24
1523,810209,1416,27
1524,828382,1375,20
1525,895917,2334,33
1526,435099,1166,22
1527,356386,2209,34
1528,979631,1416,23
1529,825982,2500,40
1530,532402,1375,29
1531,280151,1375,26
1532,860409,1250,22
1533,2690,1166,24
1534,296579,1209,22
1535,761320,2625,40
1536,313059,1250,17
1537,878158,4666,52
1538,615449,1375,27
1539,608094,3833,56
1540,691999,1250,23
1541,513426,6083,63
1542,907292,1542,22
1543,155814,2042,32
1544,468239,1209,18
1545,564743,1166,23
1546,507869,1167,20
1547,361889,1542,27
1548,348589,2500,39
1549,578728,1125,23
1550,799930,1166,22
1551,569828,2250,38
1552,395534,1084,16
1553,477464,2042,32
1554,978167,1958,30
1555,337409,1167,21
1556,911844,1208,21
1557,197817,1167,19
1558,731381,2042,31
1559,250406,1375,23
1560,599574,1416,23
1561,401575,1416,23
1562,244908,1416,21
1563,897595,1166,20
1564,813218,1459,28
1565,430729,2583,37
1566,45768,1292,22
1567,333633,4750,56
1568,780880,1250,23
1569,495952,1541,27
1570,739486,1166,19
1571,957801,1083,20
1572,850824,1417,25
1573,399750,4584,64
1574,404833,1041,18
1575,695929,1500,23
1576,830885,1166,21
1577,860617,1375,26
1578,683692,1333,27
1579,159494,1167,18
1580,519390,1417,27
1581,38818,1125,23
1582,132379,1333,23
1583,526691,2000,36
1584,618850,1209,19
1585,348122,1166,23
1586,911947,1084,21
1587,105240,1167,23
1588,916656,3291,46
1589,886089,1084,17
1590,461695,1166,23
1591,104556,1208,20
1592,551500,1125,18
1593,954668,1208,20
1594,479124,1125,21
1595,16094,1500,30
1596,757538,16833,22
1597,151158,1292,24
1598,429894,1292,23
1599,913240,1250,17
1600,686588,1125,20
1601,161860,4500,41
1602,78464,1750,29
1603,492297,3417,39
1604,819489,1250,22
1605,277897,1209,17
1606,355008,1250,22
1607,653535,2541,41
1608,726354,1500,28
1609,416792,2250,35
1610,681404,2625,35
1611,84217,1208,25
1612,893141,1125,17
1613,344526,2208,39
1614,893745,1125,18
1615,707116,4125,46
1616,901086,1084,20
1617,559544,1291,19
1618,398469,1375,24
1619,332044,1125,25
1620,657247,1084,23
1621,753630,2166,37
1622,930547,1166,18
1623,796291,1416,26
1624,511651,1209,16
1625,914760,1125,21
1626,567297,1125,23
1627,37643,2083,33
1628,647454,1375,28
1629,71745,1333,27
1630,246175,1125,24
1631,661821,1291,23
1632,717645,1250,23
1633,965665,1125,19
1634,301339,2167,39
1635,238537,1167,20
1636,783042,1125,23
1637,94770,1375,29
1638,455053,1167,19
1639,103226,1417,26
1640,797306,3375,44
1641,664533,1125,23
1642,738084,1334,25
1643,914966,1291,23
1644,105390,1333,27
1645,465231,1209,22
1646,174447,2208,36
1647,727713,2416,38
1648,314013,1250,23
1649,947309,1458,25
1650,30354,1417,27
1651,48226,1125,19
1652,340132,1125,24
1653,834817,1250,20
1654,58846,1250,21
1655,307619,1042,19
1656,375877,1333,26
1657,393050,1083,21
1658,451608,1125,18
1659,152641,5750,73
1660,256060,1250,23
1661,556969,1416,27
1662,432068,1084,21
1663,593419,3417,52
1664,714920,1125,19
1665,831017,1375,24
1666,188804,1208,20
1667,178241,1167,23
1668,183574,1125,22
1669,82805,2166,33
1670,639099,3500,53
1671,913142,2084,32
1672,401127,1167,22
1673,649814,1416,29
1674,716319,2083,37
1675,252529,1125,25
1676,521842,1375,25
1677,957171,3541,48
1678,611485,1084,22
1679,150070,1125,22
1680,243468,3875,56
1681,483551,1417,22
1682,668892,1292,22
1683,266315,1125,22
1684,481895,2250,40
1685,267730,1292,23
1686,699234,1083,16
1687,9854,1416,25
1688,942574,1167,19
1689,843719,1167,21
1690,487854,1083,21
1691,944987,3791,30
1692,301604,1250,24
1693,710527,1250,22
1694,573150,1166,21
1695,165650,1166,20
1696,77450,1333,23
1697,463188,1417,26
1698,991152,2125,30
1699,362352,2042,35
1700,616114,2709,24
1701,313686,1417,29
1702,669976,1292,25
1703,444921,1292,27
1704,723847,1416,21
1705,262247,1166,19
1706,479028,1125,22
1707,886366,1166,18
1708,316798,1375,26
1709,208895,1417,24
1710,403381,1125,24
1711,894788,1083,21
1712,506681,2334,33
1713,111835,1500,29
1714,248729,1958,39
1715,399890,1125,21
1716,599705,2000,38
1717,376396,2333,38
1718,602734,1125,21
1719,310245,1208,22
1720,733248,1125,18
1721,309572,1416,28
1722,23006,1333,25
1723,870358,1125,19
1724,690204,1166,22
1725,415033,1125,22
1726,287814,1416,30
1727,8492,1375,28
1728,593420,1125,23
1729,907089,1458,23
1730,719113,1125,17
1731,816119,1125,23
1732,780842,2166,37
1733,51427,1167,22
1734,954852,1084,16
1735,635864,1333,24
1736,781370,1084,23
1737,520857,2083,37
1738,873295,1292,25
1739,948076,1083,19
1740,946796,1041,18
1741,300097,1125,20
1742,813424,2041,35
1743,837666,1083,21
1744,241297,1125,20
1745,636554,1334,27
1746,840887,1250,24
1747,369436,1333,22
1748,229643,2208,39
1749,667543,1167,22
1750,199368,1125,21
1751,651052,2167,36
1752,262802,2000,39
1753,710688,1166,22
1754,792281,2125,36
1755,755949,1166,23
1756,804752,1125,21
1757,691202,2333,36
1758,713929,1167,21
1759,879061,1208,18
1760,143424,1416,25
1761,658766,2000,35
1762,101884,3458,50
1763,947288,1416,21
1764,657938,1125,20
1765,677738,1166,21
1766,41338,1041,19
1767,323940,1416,22
1768,826919,2333,40
1769,462237,2334,40
1770,34986,1166,24
1771,607728,1083,23
1772,382585,1417,23
1773,767935,1542,28
1774,137796,1375,28
1775,94512,2083,38
1776,953814,7209,71
1777,309446,1458,29
1778,342590,1417,24
1779,783791,1209,23
1780,435687,1375,23
1781,184172,1125,21
1782,210549,2083,31
1783,138580,2125,38
1784,824719,1417,24
1785,565611,1500,29
1786,919036,1542,26
1787,383630,1333,23
1788,556640,1375,24
1789,526170,1292,23
1790,957861,1167,21
1791,285766,2458,41
1792,870814,1209,21
1793,172538,1167,21
1794,269453,1125,22
1795,958450,1000,21
1796,864750,2375,43
1797,990053,1166,18
1798,505255,1083,19
1799,845665,1209,22
1800,309479,2416,42
1801,782825,1416,25
1802,912678,1167,18
1803,355169,1417,24
1804,843299,3292,50
1805,120765,1125,22
1806,491082,1041,21
1807,78958,1583,24
1808,147595,1084,19
1809,790786,1166,20
1810,236575,1417,27
1811,901923,1083,18
1812,709177,1250,24
1813,759397,1416,26
1814,707167,3500,45
1815,416717,1333,24
1816,886828,1334,22
1817,843672,1208,21
1818,584385,1084,22
1819,383543,4541,60
1820,94690,1125,22
1821,829091,1208,24
1822,413742,2292,37
1823,14595,2375,41
1824,277305,1125,23
1825,562637,1208,21
1826,129593,1042,19
1827,476878,1166,21
1828,386491,1125,21
1829,705512,1291,24
1830,785396,1125,18
1831,705001,1500,30
1832,274897,1375,21
1833,612956,1166,23
1834,399535,3375,50
1835,862368,1291,25
1836,669568,1458,26
1837,985968,1083,19
1838,389519,1083,16
1839,113610,1084,25
1840,707618,4500,62
1841,245181,1166,22
1842,494380,1125,21
1843,26241,1167,21
1844,649642,1208,25
1845,927188,1083,18
1846,988985,1334,24
1847,588679,2291,39
1848,343940,1208,25
1849,959716,1375,23
1850,639718,1375,25
1851,232121,1167,21
1852,679113,1417,21
1853,66288,1125,18
1854,666270,2416,43
1855,863875,1459,29
1856,486820,1375,23
1857,953563,1042,18
1858,735133,1250,23
1859,316870,1458,24
1860,680777,1250,22
1861,428130,1250,22
1862,122344,1167,24
1863,146567,1416,25
1864,47550,1125,25
1865,992228,1041,14
1866,39020,1125,24
1867,319150,3208,31
1868,516555,1250,24
1869,121762,1416,29
1870,101914,1166,23
1871,246206,1166,25
1872,930359,1375,22
1873,563659,1209,26
1874,142255,1125,22
1875,407525,1375,23
1876,475680,3334,46
1877,389034,1125,19
1878,703056,1500,29
1879,995498,1125,15
1880,779239,3333,53
1881,730317,1167,22
1882,991926,1125,18
1883,566433,3708,51
1884,439487,2417,39
1885,615871,2167,37
1886,778326,1417,25
1887,761895,2250,37
1888,162030,1208,21
1889,928424,2084,36
1890,435038,1083,22
1891,686736,1167,22
1892,103832,1208,22
1893,874191,4875,64
1894,513118,1292,25
1895,645559,1167,18
1896,427941,2042,36
1897,984669,1292,18
1898,997743,1000,16
1899,293329,3458,46
1900,34306,4500,65
1901,723812,1417,21
1902,388529,2083,35
1903,227824,1458,30
1904,464921,1334,27
1905,466298,1250,25
1906,996730,1041,16
1907,247583,1333,25
1908,897005,2375,37
1909,380304,1292,25
1910,104181,1166,21
1911,718988,1208,19
1912,385179,1334,26
1913,570914,1333,25
1914,945498,1417,27
1915,676150,1333,26
1916,376097,1209,19
1917,63492,1416,29
1918,417480,1292,28
1919,289283,1208,22
1920,199029,1084,18
1921,128094,1166,22
1922,995110,1250,21
1923,889228,1208,19
1924,864227,2167,36
1925,476806,1250,25
1926,96127,1167,18
1927,694964,1125,19
1928,222410,1291,21
1929,672876,1375,23
1930,670557,1375,29
1931,626153,1125,23
1932,22395,1333,26
1933,53036,1166,25
1934,825014,2166,39
1935,349710,1167,23
1936,255401,1167,23
1937,132041,1042,20
1938,825207,1208,24
1939,592003,1167,25
1940,215174,2042,36
1941,71943,1292,25
1942,870128,1167,23
1943,802326,1125,23
1944,581129,1125,25
1945,217221,1083,25
1946,614868,1084,24
1947,226442,3208,39
1948,852548,2333,38
1949,911942,1375,24
1950,244317,1416,32
1951,344520,1375,27
1952,811985,1458,24
1953,154722,1125,21
1954,826953,1166,23
1955,944276,1291,23
1956,624933,2083,37
1957,2974,3292,51
1958,290744,2042,37
1959,900105,1250,17
1960,151717,1375,22
1961,136307,1417,27
1962,566457,1209,25
1963,262830,1208,24
1964,837303,1417,27
1965,182974,1500,28
1966,115267,3167,47
1967,693170,1208,22
1968,908537,2250,40
1969,27033,2166,38
1970,138206,2291,41
1971,15583,1167,24
1972,375645,2000,35
1973,828359,1416,26
1974,826731,1292,29
1975,249490,1209,24
1976,617458,1416,30
1977,339499,1166,23
1978,16548,1375,25
1979,182711,1375,28
1980,278259,1416,22
1981,54945,1125,21
1982,132916,1958,35
1983,777748,1958,37
1984,441410,3375,56
1985,551641,2083,36
1986,119170,1125,19
1987,781887,1167,23
1988,66646,2167,45
1989,499381,1125,17
1990,470051,1166,22
1991,815810,1166,22
1992,379626,1416,28
1993,538170,2583,38
1994,622504,1167,24
1995,114352,1167,23
1996,473963,1084,18
1997,528314,1333,27
1998,232312,1459,23
1999,991341,2125,33
2000,644987,2083,34
2001,45472,2042,38
2002,762570,1208,19
2003,821274,1458,24
2004,952896,1292,23
2005,909096,1167,22
2006,690910,1167,19
2007,546782,1250,22
2008,316283,1250,21
2009,480293,1334,22
2010,674592,3625,55
2011,32664,1458,29
2012,63781,1417,29
2013,502249,1125,17
2014,888457,2083,36
2015,421127,1417,28
2016,446981,1375,22
2017,719426,1333,20
2018,113207,2042,36
2019,514085,1250,27
2020,747007,3208,53
2021,953891,1166,19
2022,465109,2125,38
2023,77061,2083,33
2024,942950,1917,31
2025,84715,1375,26
2026,337759,1250,23
2027,637847,1458,27
2028,155540,1250,23
2029,68873,1208,26
2030,132322,1458,24
2031,288376,1209,24
2032,654645,1208,18
2033,663830,1416,30
2034,613800,1417,30
2035,574994,1334,25
2036,746747,1209,25
2037,340982,2166,37
2038,399408,1125,23
2039,626411,1292,26
2040,556330,1125,24
2041,309223,1125,24
2042,475756,1084,21
2043,530109,1500,26
2044,634837,1083,17
2045,451097,1375,25
2046,103997,2209,37
2047,831622,1208,22
2048,735870,1209,24
2049,119972,1250,24
2050,894218,1166,23
2051,686517,2208,39
2052,682536,1292,24
2053,920342,1333,24
2054,806316,1500,27
2055,578117,3250,35
2056,755856,1250,25
2057,907535,1083,21
2058,225469,1292,22
2059,450962,2084,36
2060,473490,1917,33
2061,931231,1208,20
2062,239593,1209,22
2063,433915,4375,60
2064,355396,2083,32
2065,867612,1291,23
2066,475529,1125,20
2067,418099,1417,27
2068,436197,1084,23
2069,765055,1291,21
2070,99705,1166,23
2071,327731,1500,29
2072,447495,1375,28
2073,327705,104291,46
2074,697417,1250,20
2075,267272,1083,23
2076,392484,1042,17
2077,999915,958,12
2078,160054,1000,23
2079,720185,1916,37
2080,967820,1291,22
2081,497306,1208,22
2082,70395,1292,28
2083,95657,959,23
2084,872177,1042,19
2085,89512,1042,24
2086,97759,2166,40
2087,452856,958,18
2088,101256,917,22
2089,780759,1084,23
2090,774684,1333,24
2091,390749,1291,25
2092,851202,1125,25
2093,136436,958,21
2094,583398,2084,39
2095,62895,1250,27
2096,614954,1375,29
2097,588867,1083,25
2098,588968,2125,42
2099,345659,2083,38
2100,702560,1833,32
2101,128169,2000,40
2102,430765,1250,25
2103,370775,1250,24
2104,916044,2042,41
2105,697661,2167,37
2106,986847,2750,43
2107,786731,1083,23
2108,443482,959,19
2109,910261,1292,26
2110,960332,1167,23
2111,756087,1250,27
2112,53946,1250,24
2113,301602,1291,28
2114,629576,1208,28
2115,327627,1083,24
2116,368728,1000,21
2117,108634,1041,20
2118,605992,1000,22
2119,532061,1041,22
2120,223073,1041,22
2121,162247,1166,22
2122,688638,1083,23
2123,505613,1000,20
2124,235138,1333,29
2125,888433,1042,22
2126,113476,1084,24
2127,367122,3166,27
2128,886439,1125,19
2129,583287,1041,24
2130,385416,1791,35
2131,120466,1000,26
2132,799650,1833,39
2133,292100,959,25
2134,601988,1250,27
2135,237145,1209,26
2136,846433,1208,27
2137,449957,2125,41
2138,886210,1792,35
2139,588216,1083,22
2140,804712,1250,28
2141,858183,958,23
2142,651925,1000,21
2143,643379,1042,20
2144,707765,1000,22
2145,673919,1208,24
2146,583784,1125,26
2147,27530,1084,21
2148,638578,2083,43
2149,974216,1167,20
2150,689787,1167,23
2151,869753,1000,24
2152,727158,1000,20
2153,280440,4167,67
2154,30360,1833,36
2155,189180,2083,37
2156,286545,1084,24
2157,736834,1250,26
2158,799445,1042,17
2159,323994,1167,25
2160,966303,1250,26
2161,356332,1041,19
2162,368075,1875,38
2163,6403,959,22
2164,190218,1042,21
2165,912118,875,17
2166,150211,1709,35
2167,593831,1167,23
2168,689276,1291,28
2169,420253,958,17
2170,72966,1000,24
2171,148767,1125,22
2172,776963,1166,26
2173,663929,1208,30
2174,32147,1041,24
2175,96215,4000,45
2176,782355,1208,24
2177,556252,1000,25
2178,225584,1166,25
2179,394469,1000,19
2180,440227,958,19
2181,475683,1166,21
2182,357456,1041,19
2183,165056,1250,28
2184,388029,958,19
2185,326776,1000,22
2186,756649,1791,34
2187,340141,1083,22
2188,814572,1250,29
2189,987138,958,19
2190,595165,1042,24
2191,625186,1083,22
2192,89084,1833,33
2193,926252,1250,25
2194,55165,1875,34
2195,163138,1000,17
2196,165057,1916,40
2197,791084,1083,25
2198,647851,8459,77
2199,52180,1250,27
2200,706708,1041,24
2201,85545,958,25
2202,285321,1042,23
2203,464638,1417,26
2204,694094,1208,25
2205,444612,1084,20
2206,509254,1041,20
2207,636566,1334,27
2208,463517,2083,40
2209,434304,1042,23
2210,286437,1792,39
2211,226041,1250,30
2212,791616,1292,27
2213,537235,1042,22
2214,119347,1042,20
2215,361940,1083,24
2216,450798,1041,24
2217,116277,1000,24
2218,297006,1000,21
2219,711164,1000,21
2220,711445,959,21
2221,621947,1250,29
2222,510272,1166,21
2223,552531,1083,25
2224,699540,1292,29
2225,323402,1959,38
2226,47624,1083,20
